m_ratings,teams,date
925,Nepal,2013-04-11
922,Afghanistan,2013-04-11
898,Zimbabwe,2013-04-11
860,East Africa,2013-04-11
860,Ireland,2013-04-11
841,Africa XI,2013-04-11
840,Hong Kong,2013-04-11
837,Namibia,2013-04-11
784,Scotland,2013-04-11
773,United Arab Emirates,2013-04-11
752,Netherlands,2013-04-11
697,Kenya,2013-04-11
575,Canada,2013-04-11
512,Bermuda,2013-04-11
1441,India,2013-05-11
1347,Australia,2013-05-11
1340,South Africa,2013-05-11
1326,England,2013-05-11
1290,New Zealand,2013-05-11
1263,Pakistan,2013-05-11
1225,West Indies,2013-05-11
1170,Sri Lanka,2013-05-11
1154,Bangladesh,2013-05-11
1109,Asia XI,2013-05-11
1043,Zimbabwe,2013-05-11
1026,ICC World XI,2013-05-11
1020,Papua New Guinea,2013-05-11
933,Oman,2013-05-11
927,United States of America,2013-05-11
925,Nepal,2013-05-11
924,Afghanistan,2013-05-11
860,East Africa,2013-05-11
858,Ireland,2013-05-11
841,Africa XI,2013-05-11
840,Hong Kong,2013-05-11
838,Namibia,2013-05-11
788,Scotland,2013-05-11
772,United Arab Emirates,2013-05-11
750,Netherlands,2013-05-11
685,Kenya,2013-05-11
568,Canada,2013-05-11
512,Bermuda,2013-05-11
1480,India,2013-06-11
1366,England,2013-06-11
1316,New Zealand,2013-06-11
1312,West Indies,2013-06-11
1276,Sri Lanka,2013-06-11
1239,Australia,2013-06-11
1239,South Africa,2013-06-11
1194,Pakistan,2013-06-11
1167,Bangladesh,2013-06-11
1109,Asia XI,2013-06-11
1041,Zimbabwe,2013-06-11
1026,ICC World XI,2013-06-11
1020,Papua New Guinea,2013-06-11
933,Oman,2013-06-11
927,United States of America,2013-06-11
926,Afghanistan,2013-06-11
925,Nepal,2013-06-11
880,Ireland,2013-06-11
860,East Africa,2013-06-11
841,Africa XI,2013-06-11
839,Hong Kong,2013-06-11
838,Namibia,2013-06-11
823,Scotland,2013-06-11
771,United Arab Emirates,2013-06-11
725,Netherlands,2013-06-11
665,Kenya,2013-06-11
562,Canada,2013-06-11
512,Bermuda,2013-06-11
1517,India,2013-07-11
1370,England,2013-07-11
1336,Sri Lanka,2013-07-11
1294,New Zealand,2013-07-11
1279,Pakistan,2013-07-11
1234,Australia,2013-07-11
1189,South Africa,2013-07-11
1179,Bangladesh,2013-07-11
1174,West Indies,2013-07-11
1109,Asia XI,2013-07-11
1035,Zimbabwe,2013-07-11
1026,ICC World XI,2013-07-11
1020,Papua New Guinea,2013-07-11
933,Oman,2013-07-11
929,Afghanistan,2013-07-11
926,United States of America,2013-07-11
924,Nepal,2013-07-11
914,Ireland,2013-07-11
860,East Africa,2013-07-11
847,Scotland,2013-07-11
841,Africa XI,2013-07-11
839,Namibia,2013-07-11
839,Hong Kong,2013-07-11
770,United Arab Emirates,2013-07-11
701,Netherlands,2013-07-11
638,Kenya,2013-07-11
555,Canada,2013-07-11
512,Bermuda,2013-07-11
1506,India,2013-08-11
1356,England,2013-08-11
1345,Sri Lanka,2013-08-11
1277,New Zealand,2013-08-11
1272,Pakistan,2013-08-11
1254,Australia,2013-08-11
1192,Bangladesh,2013-08-11
1185,South Africa,2013-08-11
1135,West Indies,2013-08-11
1109,Asia XI,2013-08-11
1070,Zimbabwe,2013-08-11
1026,ICC World XI,2013-08-11
1020,Papua New Guinea,2013-08-11
932,Oman,2013-08-11
931,Afghanistan,2013-08-11
926,United States of America,2013-08-11
924,Nepal,2013-08-11
920,Ireland,2013-08-11
860,East Africa,2013-08-11
841,Africa XI,2013-08-11
839,Namibia,2013-08-11
838,Hong Kong,2013-08-11
833,Scotland,2013-08-11
770,United Arab Emirates,2013-08-11
732,Netherlands,2013-08-11
633,Kenya,2013-08-11
537,Canada,2013-08-11
512,Bermuda,2013-08-11
1474,India,2013-09-11
1391,Australia,2013-09-11
1321,Sri Lanka,2013-09-11
1267,Pakistan,2013-09-11
1261,New Zealand,2013-09-11
1246,England,2013-09-11
1208,South Africa,2013-09-11
1205,Bangladesh,2013-09-11
1132,West Indies,2013-09-11
1109,Asia XI,2013-09-11
1056,Zimbabwe,2013-09-11
1026,ICC World XI,2013-09-11
1020,Papua New Guinea,2013-09-11
978,Ireland,2013-09-11
937,Afghanistan,2013-09-11
932,Oman,2013-09-11
925,United States of America,2013-09-11
924,Nepal,2013-09-11
860,East Africa,2013-09-11
841,Africa XI,2013-09-11
839,Namibia,2013-09-11
838,Hong Kong,2013-09-11
773,Scotland,2013-09-11
769,United Arab Emirates,2013-09-11
739,Netherlands,2013-09-11
624,Kenya,2013-09-11
517,Canada,2013-09-11
512,Bermuda,2013-09-11
1449,Australia,2013-10-11
1446,India,2013-10-11
1299,Sri Lanka,2013-10-11
1245,Bangladesh,2013-10-11
1237,England,2013-10-11
1235,Pakistan,2013-10-11
1230,South Africa,2013-10-11
1225,New Zealand,2013-10-11
1129,West Indies,2013-10-11
1109,Asia XI,2013-10-11
1060,Zimbabwe,2013-10-11
1026,ICC World XI,2013-10-11
1020,Papua New Guinea,2013-10-11
975,Ireland,2013-10-11
946,Afghanistan,2013-10-11
932,Oman,2013-10-11
925,United States of America,2013-10-11
924,Nepal,2013-10-11
860,East Africa,2013-10-11
841,Africa XI,2013-10-11
840,Namibia,2013-10-11
837,Hong Kong,2013-10-11
778,Scotland,2013-10-11
768,United Arab Emirates,2013-10-11
725,Netherlands,2013-10-11
625,Kenya,2013-10-11
514,Canada,2013-10-11
512,Bermuda,2013-10-11
1426,India,2013-11-11
1418,Australia,2013-11-11
1298,Bangladesh,2013-11-11
1289,South Africa,2013-11-11
1262,Sri Lanka,2013-11-11
1229,England,2013-11-11
1220,New Zealand,2013-11-11
1204,Pakistan,2013-11-11
1174,West Indies,2013-11-11
1109,Asia XI,2013-11-11
1065,Zimbabwe,2013-11-11
1026,ICC World XI,2013-11-11
1021,Papua New Guinea,2013-11-11
971,Ireland,2013-11-11
942,Afghanistan,2013-11-11
932,Oman,2013-11-11
924,United States of America,2013-11-11
924,Nepal,2013-11-11
860,East Africa,2013-11-11
841,Africa XI,2013-11-11
840,Namibia,2013-11-11
837,Hong Kong,2013-11-11
782,Scotland,2013-11-11
768,United Arab Emirates,2013-11-11
710,Netherlands,2013-11-11
645,Kenya,2013-11-11
512,Bermuda,2013-11-11
510,Canada,2013-11-11
1430,Australia,2013-12-11
1339,India,2013-12-11
1326,South Africa,2013-12-11
1282,Bangladesh,2013-12-11
1254,Pakistan,2013-12-11
1241,Sri Lanka,2013-12-11
1228,West Indies,2013-12-11
1222,England,2013-12-11
1190,New Zealand,2013-12-11
1109,Asia XI,2013-12-11
1069,Zimbabwe,2013-12-11
1026,ICC World XI,2013-12-11
1021,Papua New Guinea,2013-12-11
968,Ireland,2013-12-11
938,Afghanistan,2013-12-11
932,Oman,2013-12-11
924,United States of America,2013-12-11
924,Nepal,2013-12-11
860,East Africa,2013-12-11
841,Namibia,2013-12-11
841,Africa XI,2013-12-11
836,Hong Kong,2013-12-11
786,Scotland,2013-12-11
767,United Arab Emirates,2013-12-11
696,Netherlands,2013-12-11
663,Kenya,2013-12-11
512,Bermuda,2013-12-11
506,Canada,2013-12-11
1432,Australia,2014-01-11
1337,South Africa,2014-01-11
1300,New Zealand,2014-01-11
1280,Sri Lanka,2014-01-11
1264,Bangladesh,2014-01-11
1256,India,2014-01-11
1234,West Indies,2014-01-11
1231,Pakistan,2014-01-11
1218,England,2014-01-11
1109,Asia XI,2014-01-11
1074,Zimbabwe,2014-01-11
1026,ICC World XI,2014-01-11
1021,Papua New Guinea,2014-01-11
964,Ireland,2014-01-11
935,Afghanistan,2014-01-11
932,Oman,2014-01-11
923,United States of America,2014-01-11
923,Nepal,2014-01-11
860,East Africa,2014-01-11
841,Namibia,2014-01-11
841,Africa XI,2014-01-11
836,Hong Kong,2014-01-11
821,Scotland,2014-01-11
766,United Arab Emirates,2014-01-11
697,Netherlands,2014-01-11
663,Kenya,2014-01-11
512,Bermuda,2014-01-11
489,Canada,2014-01-11
1425,Australia,2014-02-11
1397,Sri Lanka,2014-02-11
1352,New Zealand,2014-02-11
1347,South Africa,2014-02-11
1245,Pakistan,2014-02-11
1230,England,2014-02-11
1230,West Indies,2014-02-11
1220,India,2014-02-11
1134,Bangladesh,2014-02-11
1109,Asia XI,2014-02-11
1078,Zimbabwe,2014-02-11
1026,ICC World XI,2014-02-11
1021,Papua New Guinea,2014-02-11
961,Ireland,2014-02-11
954,Afghanistan,2014-02-11
932,Oman,2014-02-11
923,United States of America,2014-02-11
923,Nepal,2014-02-11
871,Scotland,2014-02-11
860,East Africa,2014-02-11
841,Namibia,2014-02-11
841,Africa XI,2014-02-11
835,Hong Kong,2014-02-11
761,United Arab Emirates,2014-02-11
710,Netherlands,2014-02-11
646,Kenya,2014-02-11
512,Bermuda,2014-02-11
476,Canada,2014-02-11
1483,Sri Lanka,2014-03-11
1426,Australia,2014-03-11
1357,South Africa,2014-03-11
1348,New Zealand,2014-03-11
1297,England,2014-03-11
1279,Pakistan,2014-03-11
1205,India,2014-03-11
1185,West Indies,2014-03-11
1109,Asia XI,2014-03-11
1082,Zimbabwe,2014-03-11
1026,ICC World XI,2014-03-11
1024,Bangladesh,2014-03-11
1021,Papua New Guinea,2014-03-11
987,Afghanistan,2014-03-11
960,Ireland,2014-03-11
931,Oman,2014-03-11
923,United States of America,2014-03-11
923,Nepal,2014-03-11
869,Scotland,2014-03-11
860,East Africa,2014-03-11
842,Namibia,2014-03-11
841,Africa XI,2014-03-11
835,Hong Kong,2014-03-11
755,United Arab Emirates,2014-03-11
712,Netherlands,2014-03-11
646,Kenya,2014-03-11
512,Bermuda,2014-03-11
476,Canada,2014-03-11
1484,Sri Lanka,2014-04-11
1427,Australia,2014-04-11
1368,South Africa,2014-04-11
1344,New Zealand,2014-04-11
1301,England,2014-04-11
1291,Pakistan,2014-04-11
1214,India,2014-04-11
1189,West Indies,2014-04-11
1109,Asia XI,2014-04-11
1087,Zimbabwe,2014-04-11
1026,ICC World XI,2014-04-11
1021,Papua New Guinea,2014-04-11
1016,Bangladesh,2014-04-11
1011,Afghanistan,2014-04-11
958,Ireland,2014-04-11
931,Oman,2014-04-11
923,Nepal,2014-04-11
922,United States of America,2014-04-11
867,Scotland,2014-04-11
860,East Africa,2014-04-11
842,Namibia,2014-04-11
841,Africa XI,2014-04-11
817,Hong Kong,2014-04-11
764,United Arab Emirates,2014-04-11
714,Netherlands,2014-04-11
646,Kenya,2014-04-11
512,Bermuda,2014-04-11
476,Canada,2014-04-11
1447,Sri Lanka,2014-05-11
1427,Australia,2014-05-11
1378,South Africa,2014-05-11
1340,New Zealand,2014-05-11
1340,England,2014-05-11
1303,Pakistan,2014-05-11
1222,India,2014-05-11
1193,West Indies,2014-05-11
1109,Asia XI,2014-05-11
1091,Zimbabwe,2014-05-11
1026,ICC World XI,2014-05-11
1021,Papua New Guinea,2014-05-11
1015,Afghanistan,2014-05-11
1007,Bangladesh,2014-05-11
960,Ireland,2014-05-11
931,Oman,2014-05-11
923,Nepal,2014-05-11
922,United States of America,2014-05-11
861,Scotland,2014-05-11
860,East Africa,2014-05-11
843,Namibia,2014-05-11
841,Africa XI,2014-05-11
818,United Arab Emirates,2014-05-11
770,Hong Kong,2014-05-11
715,Netherlands,2014-05-11
646,Kenya,2014-05-11
512,Bermuda,2014-05-11
476,Canada,2014-05-11
1436,Sri Lanka,2014-06-11
1428,Australia,2014-06-11
1384,South Africa,2014-06-11
1336,New Zealand,2014-06-11
1315,Pakistan,2014-06-11
1295,England,2014-06-11
1263,India,2014-06-11
1197,West Indies,2014-06-11
1109,Asia XI,2014-06-11
1096,Zimbabwe,2014-06-11
1026,ICC World XI,2014-06-11
1021,Papua New Guinea,2014-06-11
996,Afghanistan,2014-06-11
970,Bangladesh,2014-06-11
970,Ireland,2014-06-11
931,Oman,2014-06-11
923,Nepal,2014-06-11
921,United States of America,2014-06-11
860,East Africa,2014-06-11
851,Scotland,2014-06-11
843,Namibia,2014-06-11
841,Africa XI,2014-06-11
830,United Arab Emirates,2014-06-11
766,Hong Kong,2014-06-11
717,Netherlands,2014-06-11
646,Kenya,2014-06-11
512,Bermuda,2014-06-11
476,Canada,2014-06-11
1429,Australia,2014-07-11
1412,South Africa,2014-07-11
1370,Sri Lanka,2014-07-11
1332,New Zealand,2014-07-11
1327,Pakistan,2014-07-11
1296,India,2014-07-11
1275,England,2014-07-11
1201,West Indies,2014-07-11
1109,Asia XI,2014-07-11
1042,Zimbabwe,2014-07-11
1035,Afghanistan,2014-07-11
1026,ICC World XI,2014-07-11
1021,Papua New Guinea,2014-07-11
979,Ireland,2014-07-11
951,Bangladesh,2014-07-11
931,Oman,2014-07-11
923,Nepal,2014-07-11
921,United States of America,2014-07-11
860,East Africa,2014-07-11
843,Namibia,2014-07-11
842,United Arab Emirates,2014-07-11
842,Scotland,2014-07-11
841,Africa XI,2014-07-11
763,Hong Kong,2014-07-11
718,Netherlands,2014-07-11
646,Kenya,2014-07-11
512,Bermuda,2014-07-11
476,Canada,2014-07-11
1441,South Africa,2014-08-11
1385,Australia,2014-08-11
1371,Sri Lanka,2014-08-11
1340,India,2014-08-11
1328,New Zealand,2014-08-11
1292,Pakistan,2014-08-11
1234,England,2014-08-11
1230,West Indies,2014-08-11
1109,Asia XI,2014-08-11
1056,Afghanistan,2014-08-11
1026,ICC World XI,2014-08-11
1021,Papua New Guinea,2014-08-11
1011,Zimbabwe,2014-08-11
989,Ireland,2014-08-11
931,Oman,2014-08-11
926,Bangladesh,2014-08-11
922,Nepal,2014-08-11
920,United States of America,2014-08-11
860,East Africa,2014-08-11
854,United Arab Emirates,2014-08-11
844,Namibia,2014-08-11
841,Africa XI,2014-08-11
832,Scotland,2014-08-11
759,Hong Kong,2014-08-11
720,Netherlands,2014-08-11
646,Kenya,2014-08-11
512,Bermuda,2014-08-11
476,Canada,2014-08-11
1477,South Africa,2014-09-11
1390,Sri Lanka,2014-09-11
1349,Australia,2014-09-11
1323,New Zealand,2014-09-11
1296,India,2014-09-11
1280,West Indies,2014-09-11
1230,England,2014-09-11
1219,Pakistan,2014-09-11
1109,Asia XI,2014-09-11
1036,Afghanistan,2014-09-11
1035,Zimbabwe,2014-09-11
1026,ICC World XI,2014-09-11
1021,Papua New Guinea,2014-09-11
950,Ireland,2014-09-11
934,Bangladesh,2014-09-11
931,Oman,2014-09-11
922,Nepal,2014-09-11
920,United States of America,2014-09-11
872,Scotland,2014-09-11
867,United Arab Emirates,2014-09-11
860,East Africa,2014-09-11
844,Namibia,2014-09-11
841,Africa XI,2014-09-11
756,Hong Kong,2014-09-11
721,Netherlands,2014-09-11
646,Kenya,2014-09-11
512,Bermuda,2014-09-11
476,Canada,2014-09-11
1511,South Africa,2014-10-11
1441,Australia,2014-10-11
1397,India,2014-10-11
1355,Sri Lanka,2014-10-11
1289,New Zealand,2014-10-11
1211,England,2014-10-11
1209,West Indies,2014-10-11
1173,Pakistan,2014-10-11
1109,Asia XI,2014-10-11
1026,ICC World XI,2014-10-11
1022,Papua New Guinea,2014-10-11
1016,Afghanistan,2014-10-11
1008,Zimbabwe,2014-10-11
962,Ireland,2014-10-11
958,Bangladesh,2014-10-11
931,Oman,2014-10-11
922,Nepal,2014-10-11
919,United States of America,2014-10-11
879,United Arab Emirates,2014-10-11
862,Scotland,2014-10-11
860,East Africa,2014-10-11
845,Namibia,2014-10-11
841,Africa XI,2014-10-11
752,Hong Kong,2014-10-11
723,Netherlands,2014-10-11
646,Kenya,2014-10-11
512,Bermuda,2014-10-11
476,Canada,2014-10-11
1539,Australia,2014-11-11
1523,India,2014-11-11
1423,South Africa,2014-11-11
1276,Sri Lanka,2014-11-11
1227,New Zealand,2014-11-11
1207,Pakistan,2014-11-11
1198,England,2014-11-11
1196,West Indies,2014-11-11
1109,Asia XI,2014-11-11
1049,Bangladesh,2014-11-11
1036,Papua New Guinea,2014-11-11
1026,ICC World XI,2014-11-11
976,Ireland,2014-11-11
976,Afghanistan,2014-11-11
930,Oman,2014-11-11
922,Nepal,2014-11-11
919,United States of America,2014-11-11
915,Zimbabwe,2014-11-11
912,United Arab Emirates,2014-11-11
860,East Africa,2014-11-11
850,Scotland,2014-11-11
845,Namibia,2014-11-11
841,Africa XI,2014-11-11
737,Hong Kong,2014-11-11
725,Netherlands,2014-11-11
646,Kenya,2014-11-11
512,Bermuda,2014-11-11
476,Canada,2014-11-11
1577,Australia,2014-12-11
1506,India,2014-12-11
1402,South Africa,2014-12-11
1298,Sri Lanka,2014-12-11
1295,New Zealand,2014-12-11
1187,West Indies,2014-12-11
1164,England,2014-12-11
1148,Pakistan,2014-12-11
1123,Bangladesh,2014-12-11
1109,Asia XI,2014-12-11
1033,Papua New Guinea,2014-12-11
1026,ICC World XI,2014-12-11
989,Ireland,2014-12-11
949,Afghanistan,2014-12-11
945,United Arab Emirates,2014-12-11
930,Oman,2014-12-11
922,Nepal,2014-12-11
918,United States of America,2014-12-11
860,East Africa,2014-12-11
847,Zimbabwe,2014-12-11
845,Namibia,2014-12-11
841,Africa XI,2014-12-11
839,Scotland,2014-12-11
742,Hong Kong,2014-12-11
726,Netherlands,2014-12-11
646,Kenya,2014-12-11
512,Bermuda,2014-12-11
476,Canada,2014-12-11
1587,Australia,2015-01-11
1442,India,2015-01-11
1405,South Africa,2015-01-11
1341,New Zealand,2015-01-11
1288,Sri Lanka,2015-01-11
1243,England,2015-01-11
1176,West Indies,2015-01-11
1133,Bangladesh,2015-01-11
1110,Pakistan,2015-01-11
1109,Asia XI,2015-01-11
1030,Papua New Guinea,2015-01-11
1026,ICC World XI,2015-01-11
938,Ireland,2015-01-11
930,Oman,2015-01-11
922,Nepal,2015-01-11
918,United Arab Emirates,2015-01-11
918,United States of America,2015-01-11
913,Scotland,2015-01-11
906,Afghanistan,2015-01-11
860,East Africa,2015-01-11
846,Zimbabwe,2015-01-11
846,Namibia,2015-01-11
841,Africa XI,2015-01-11
747,Hong Kong,2015-01-11
728,Netherlands,2015-01-11
646,Kenya,2015-01-11
512,Bermuda,2015-01-11
476,Canada,2015-01-11
1496,Australia,2015-02-11
1468,New Zealand,2015-02-11
1455,India,2015-02-11
1361,South Africa,2015-02-11
1296,Sri Lanka,2015-02-11
1228,England,2015-02-11
1192,Bangladesh,2015-02-11
1141,West Indies,2015-02-11
1109,Asia XI,2015-02-11
1090,Pakistan,2015-02-11
1026,ICC World XI,2015-02-11
1026,Papua New Guinea,2015-02-11
1003,Ireland,2015-02-11
930,Oman,2015-02-11
921,Nepal,2015-02-11
917,United States of America,2015-02-11
917,Afghanistan,2015-02-11
884,Scotland,2015-02-11
864,United Arab Emirates,2015-02-11
861,Zimbabwe,2015-02-11
860,East Africa,2015-02-11
846,Namibia,2015-02-11
841,Africa XI,2015-02-11
752,Hong Kong,2015-02-11
729,Netherlands,2015-02-11
646,Kenya,2015-02-11
512,Bermuda,2015-02-11
476,Canada,2015-02-11
1546,Australia,2015-03-11
1519,New Zealand,2015-03-11
1466,India,2015-03-11
1336,South Africa,2015-03-11
1269,Sri Lanka,2015-03-11
1230,Bangladesh,2015-03-11
1190,England,2015-03-11
1179,Pakistan,2015-03-11
1140,West Indies,2015-03-11
1109,Asia XI,2015-03-11
1026,ICC World XI,2015-03-11
1023,Papua New Guinea,2015-03-11
996,Ireland,2015-03-11
930,Oman,2015-03-11
921,Nepal,2015-03-11
917,United States of America,2015-03-11
912,Afghanistan,2015-03-11
860,East Africa,2015-03-11
846,Namibia,2015-03-11
841,Africa XI,2015-03-11
840,Scotland,2015-03-11
826,Zimbabwe,2015-03-11
813,United Arab Emirates,2015-03-11
756,Hong Kong,2015-03-11
731,Netherlands,2015-03-11
646,Kenya,2015-03-11
512,Bermuda,2015-03-11
476,Canada,2015-03-11
1600,Australia,2015-04-11
1474,New Zealand,2015-04-11
1427,India,2015-04-11
1349,South Africa,2015-04-11
1308,Bangladesh,2015-04-11
1241,Sri Lanka,2015-04-11
1205,England,2015-04-11
1133,West Indies,2015-04-11
1109,Asia XI,2015-04-11
1104,Pakistan,2015-04-11
1026,ICC World XI,2015-04-11
1020,Papua New Guinea,2015-04-11
979,Ireland,2015-04-11
930,Oman,2015-04-11
921,Nepal,2015-04-11
916,United States of America,2015-04-11
906,Afghanistan,2015-04-11
860,East Africa,2015-04-11
847,Namibia,2015-04-11
841,Africa XI,2015-04-11
835,Scotland,2015-04-11
818,Zimbabwe,2015-04-11
804,United Arab Emirates,2015-04-11
762,Hong Kong,2015-04-11
732,Netherlands,2015-04-11
646,Kenya,2015-04-11
512,Bermuda,2015-04-11
476,Canada,2015-04-11
1600,Australia,2015-05-11
1439,New Zealand,2015-05-11
1403,India,2015-05-11
1364,South Africa,2015-05-11
1360,Bangladesh,2015-05-11
1258,England,2015-05-11
1220,Sri Lanka,2015-05-11
1127,West Indies,2015-05-11
1109,Asia XI,2015-05-11
1078,Pakistan,2015-05-11
1026,ICC World XI,2015-05-11
1017,Papua New Guinea,2015-05-11
973,Ireland,2015-05-11
930,Oman,2015-05-11
921,Nepal,2015-05-11
916,United States of America,2015-05-11
900,Afghanistan,2015-05-11
860,East Africa,2015-05-11
847,Namibia,2015-05-11
841,Africa XI,2015-05-11
835,Zimbabwe,2015-05-11
831,Scotland,2015-05-11
796,United Arab Emirates,2015-05-11
766,Hong Kong,2015-05-11
734,Netherlands,2015-05-11
646,Kenya,2015-05-11
512,Bermuda,2015-05-11
476,Canada,2015-05-11
1601,Australia,2015-06-11
1390,India,2015-06-11
1380,South Africa,2015-06-11
1367,Bangladesh,2015-06-11
1351,New Zealand,2015-06-11
1350,England,2015-06-11
1199,Sri Lanka,2015-06-11
1120,West Indies,2015-06-11
1109,Asia XI,2015-06-11
1079,Pakistan,2015-06-11
1026,ICC World XI,2015-06-11
1013,Papua New Guinea,2015-06-11
973,Ireland,2015-06-11
929,Oman,2015-06-11
921,Nepal,2015-06-11
916,United States of America,2015-06-11
894,Afghanistan,2015-06-11
880,Zimbabwe,2015-06-11
860,East Africa,2015-06-11
848,Namibia,2015-06-11
841,Africa XI,2015-06-11
826,Scotland,2015-06-11
788,United Arab Emirates,2015-06-11
772,Hong Kong,2015-06-11
736,Netherlands,2015-06-11
646,Kenya,2015-06-11
512,Bermuda,2015-06-11
476,Canada,2015-06-11
1601,Australia,2015-07-11
1415,Bangladesh,2015-07-11
1400,India,2015-07-11
1369,England,2015-07-11
1305,South Africa,2015-07-11
1268,New Zealand,2015-07-11
1169,Sri Lanka,2015-07-11
1131,Pakistan,2015-07-11
1114,West Indies,2015-07-11
1109,Asia XI,2015-07-11
1026,ICC World XI,2015-07-11
1010,Papua New Guinea,2015-07-11
972,Ireland,2015-07-11
929,Oman,2015-07-11
922,Zimbabwe,2015-07-11
921,Nepal,2015-07-11
915,United States of America,2015-07-11
888,Afghanistan,2015-07-11
860,East Africa,2015-07-11
848,Namibia,2015-07-11
841,Africa XI,2015-07-11
821,Scotland,2015-07-11
781,United Arab Emirates,2015-07-11
776,Hong Kong,2015-07-11
737,Netherlands,2015-07-11
646,Kenya,2015-07-11
512,Bermuda,2015-07-11
476,Canada,2015-07-11
1602,Australia,2015-08-11
1421,Bangladesh,2015-08-11
1378,India,2015-08-11
1366,England,2015-08-11
1322,South Africa,2015-08-11
1246,New Zealand,2015-08-11
1180,Sri Lanka,2015-08-11
1142,Pakistan,2015-08-11
1109,Asia XI,2015-08-11
1108,West Indies,2015-08-11
1026,ICC World XI,2015-08-11
1007,Papua New Guinea,2015-08-11
968,Ireland,2015-08-11
930,Zimbabwe,2015-08-11
929,Oman,2015-08-11
920,Nepal,2015-08-11
915,United States of America,2015-08-11
882,Afghanistan,2015-08-11
860,East Africa,2015-08-11
848,Namibia,2015-08-11
841,Africa XI,2015-08-11
816,Scotland,2015-08-11
782,Hong Kong,2015-08-11
774,United Arab Emirates,2015-08-11
739,Netherlands,2015-08-11
646,Kenya,2015-08-11
512,Bermuda,2015-08-11
476,Canada,2015-08-11
1538,Australia,2015-09-11
1426,England,2015-09-11
1422,Bangladesh,2015-09-11
1362,South Africa,2015-09-11
1357,India,2015-09-11
1252,New Zealand,2015-09-11
1195,Sri Lanka,2015-09-11
1140,Pakistan,2015-09-11
1109,Asia XI,2015-09-11
1101,West Indies,2015-09-11
1026,ICC World XI,2015-09-11
1004,Papua New Guinea,2015-09-11
937,Zimbabwe,2015-09-11
936,Ireland,2015-09-11
929,Oman,2015-09-11
920,Nepal,2015-09-11
914,United States of America,2015-09-11
876,Afghanistan,2015-09-11
860,East Africa,2015-09-11
849,Namibia,2015-09-11
841,Africa XI,2015-09-11
811,Scotland,2015-09-11
787,Hong Kong,2015-09-11
766,United Arab Emirates,2015-09-11
740,Netherlands,2015-09-11
646,Kenya,2015-09-11
512,Bermuda,2015-09-11
476,Canada,2015-09-11
1546,Australia,2015-10-11
1423,Bangladesh,2015-10-11
1378,England,2015-10-11
1373,South Africa,2015-10-11
1353,India,2015-10-11
1265,New Zealand,2015-10-11
1220,Sri Lanka,2015-10-11
1163,Pakistan,2015-10-11
1109,Asia XI,2015-10-11
1084,West Indies,2015-10-11
1026,ICC World XI,2015-10-11
1000,Papua New Guinea,2015-10-11
962,Afghanistan,2015-10-11
950,Ireland,2015-10-11
929,Oman,2015-10-11
924,Zimbabwe,2015-10-11
920,Nepal,2015-10-11
914,United States of America,2015-10-11
860,East Africa,2015-10-11
849,Namibia,2015-10-11
841,Africa XI,2015-10-11
807,Scotland,2015-10-11
792,Hong Kong,2015-10-11
758,United Arab Emirates,2015-10-11
742,Netherlands,2015-10-11
646,Kenya,2015-10-11
512,Bermuda,2015-10-11
476,Canada,2015-10-11
1552,Australia,2015-11-11
1429,Bangladesh,2015-11-11
1419,England,2015-11-11
1376,South Africa,2015-11-11
1329,India,2015-11-11
1279,New Zealand,2015-11-11
1251,Sri Lanka,2015-11-11
1137,Pakistan,2015-11-11
1109,Asia XI,2015-11-11
1042,West Indies,2015-11-11
1026,ICC World XI,2015-11-11
1019,Afghanistan,2015-11-11
997,Papua New Guinea,2015-11-11
951,Ireland,2015-11-11
929,Oman,2015-11-11
920,Nepal,2015-11-11
913,United States of America,2015-11-11
865,Zimbabwe,2015-11-11
860,East Africa,2015-11-11
850,Namibia,2015-11-11
841,Africa XI,2015-11-11
836,Hong Kong,2015-11-11
802,Scotland,2015-11-11
743,Netherlands,2015-11-11
717,United Arab Emirates,2015-11-11
646,Kenya,2015-11-11
512,Bermuda,2015-11-11
476,Canada,2015-11-11
1558,Australia,2015-12-11
1446,England,2015-12-11
1430,Bangladesh,2015-12-11
1363,South Africa,2015-12-11
1320,India,2015-12-11
1281,New Zealand,2015-12-11
1232,Sri Lanka,2015-12-11
1114,Pakistan,2015-12-11
1109,Asia XI,2015-12-11
1056,West Indies,2015-12-11
1026,ICC World XI,2015-12-11
1014,Afghanistan,2015-12-11
994,Papua New Guinea,2015-12-11
949,Ireland,2015-12-11
929,Oman,2015-12-11
920,Nepal,2015-12-11
913,United States of America,2015-12-11
866,Hong Kong,2015-12-11
864,Zimbabwe,2015-12-11
860,East Africa,2015-12-11
850,Namibia,2015-12-11
841,Africa XI,2015-12-11
797,Scotland,2015-12-11
745,Netherlands,2015-12-11
704,United Arab Emirates,2015-12-11
646,Kenya,2015-12-11
512,Bermuda,2015-12-11
476,Canada,2015-12-11
1513,Australia,2016-01-11
1465,England,2016-01-11
1430,Bangladesh,2016-01-11
1349,South Africa,2016-01-11
1332,India,2016-01-11
1299,New Zealand,2016-01-11
1240,Sri Lanka,2016-01-11
1122,Pakistan,2016-01-11
1109,Asia XI,2016-01-11
1070,West Indies,2016-01-11
1026,ICC World XI,2016-01-11
990,Papua New Guinea,2016-01-11
979,Afghanistan,2016-01-11
947,Ireland,2016-01-11
